#loc_id;name;lat;lon;plz;adresse
82746;;491.422.222;94.633.333;74626;
82747;;491.647.222;94.083.333;74626;
82748;;49.2;94.333.333;74626;
82749;;49.15;94.666.667;74626;
82750;;493.841.667;97.083.333;74677;
82751;;49.35;97.666.667;74677;
82752;;49.35;97.666.667;74677;
82753;;493.625;97.322.222;74677;
82754;;494.005.556;96.916.667;74677;
82755;;493.666.667;09. Jul;74677;
82756;;49.35;97.166.667;74677;
82757;;49.3;95.833.333;74670;
82758;;492.930.556;95.111.111;74670;
82759;;492.883.333;95.627.778;74670;
82760;;49.25;95.666.667;74670;
82761;;492.455.556;95.605.556;74670;
82762;;493.038.889;95.472.222;74670;
82766;;492.883;956.278;74632;
82763;;493.166.667;95.677.778;74670;
82764;;49.27;95.680.556;74670;
82765;;492.816.667;94.788.889;74670;
82767;;492.619.444;95.775;74670;
82768;;493.166.667;96.333.333;74653;
82769;;493.333.333;96.666.667;74653;
82770;;493.077.778;96.333.333;74653;
82771;;493.338.889;96.311.111;74653;
82772;;49.335;96.713.889;74653;
82773;;493.416.667;96.386.111;74653;
82774;;493.166.667;97.166.667;74653;
82775;;493.111.111;97.311.111;74653;
82776;;493.005.556;9.655;74653;
82777;;49.3;96.666.667;74653;
82778;;492.905.556;96.522.222;74653;
82779;;492.833.333;96.666.667;74653;
82780;;493.319.444;97.052.778;74653;
82781;;493.269.444;97.361.111;74653;
82782;;493.783.333;96.386.111;74238;
82783;;493.705.556;96.125;74238;
82784;;494.166.667;Sep 65;74238;
82785;;493.880.556;96.727.778;74238;
82786;;493.863.889;96.338.889;74238;
82787;;494.116.667;96.105.556;74238;
82788;;493.644.444;96.788.889;74238;
82789;;494.086.111;95.908.333;74238;
82790;;493.705.556;96.597.222;74238;
82791;;492.827.778;97.427.778;74653;
82792;;493.055.556;96.858.333;74653;
82793;;492.916.667;97.702.778;74653;
82794;;49.3;97.666.667;74653;
82795;;492.511.111;97.402.778;74653;
82796;;492.575;9.685;74653;
82797;;492.833.333;09. Jul;74653;
82798;;492.469.444;97.027.778;74653;
82799;;492.833.333;97.166.667;74653;
82800;;492.611.111;96.575;74653;
82801;;492.666.667;97.597.222;74653;
82802;;492.666.667;97.666.667;74653;
81321;;492.819.444;96.888.889;74653;
82803;;492.666.667;98.166.667;74653;
82804;;492.730.556;97.802.778;74653;
82805;;492.736.111;97.233.333;74653;
81322;;49.3;96.833.333;74653;
82806;;492.838.889;97.986.111;74653;
82807;;49.25;96.833.333;74653;
82808;;492.936.111;97.466.667;74653;
82809;;493.166.667;96.833.333;74653;
82810;;49.3;09. Jul;74653;
82811;;492.891.667;98.236.111;74653;
82812;;493.002.778;97.288.889;74653;
82813;;49.25;96.666.667;74653;
82814;;492.633.333;97.872.222;74653;
82815;;49.25;Sep 65;74653;
82816;;492.988.889;97.694.444;74653;
82817;;492.002.778;97.055.556;74635;
82818;;491.775;96.791.667;74635;
82819;;492.197.222;96.663.889;74635;
82820;;49.2;97.333.333;74635;
82821;;492.038.889;97.405.556;74635;
82822;;492.333.333;09. Jul;74635;
82823;;492.333.333;Sep 65;74635;
82824;;492.108.333;97.291.667;74635;
82825;;492.105.556;96.869.444;74635;
82826;;492.411.111;97.052.778;74635;
82827;;49.25;97.166.667;74635;
81323;;492.277.778;Sep 69;74635;
82828;;491.833.333;96.666.667;74635;
82829;;492.288.889;96.463.889;74635;
82830;;492.438.889;96.802.778;74635;
82831;;492.325;97.411.111;74635;
82832;;492.388.889;96.658.333;74635;
82833;;491.969.444;96.841.667;74635;
82834;;493.736.111;97.536.111;74673;
82835;;493.086.111;98.025;74673;
82836;;49.3;97.833.333;74673;
82837;;493.036.111;98.066.667;74673;
82838;;493.008.333;98.286.111;74673;
82839;;493.147.222;98.047.222;74673;
82840;;493.352.778;97.691.667;74673;
82841;;493.752.778;98.058.333;74673;
82842;;49.335;97.947.222;74673;
82843;;493.166.667;97.666.667;74673;
82844;;493.475;98.372.222;74673;
82845;;493.361.111;97.480.556;74673;
82846;;493.269.444;98.380.556;74673;
82847;;493.761.111;98.441.667;74673;
82848;;493.166.667;97.666.667;74673;
82849;;493.630.556;98.380.556;74673;
82850;;492.333.333;95.833.333;74632;
82851;;49.2;95.833.333;74632;
82852;;492.166.667;95.833.333;74632;
82853;;491.925;95.941.667;74632;
82854;;49.25;95.833.333;74632;
82855;;492.166.667;95.666.667;74632;
82856;;492.144.444;96.241.667;74632;
82857;;49.2;96.166.667;74632;
82858;;492.016.667;96.172.222;74632;
82859;;492.166.667;96.333.333;74632;
82860;;492.386.111;95.991.667;74632;
82861;;492.255.556;95.641.667;74632;
82862;;492.166.667;Sep 55;74632;
82863;;492.377.778;96.219.444;74632;
82865;;492.216.667;96.063.889;74632;
82864;;492.166.667;96.333.333;74632;
82866;;492.411.111;95.833.333;74632;
82867;;492.058.333;95.791.667;74632;
82868;;492.511.111;96.238.889;74632;
82869;;492.552.778;96.022.222;74632;
82870;;492.166.667;96.166.667;74632;
82871;;491.891.667;95.713.889;74632;
82872;;49.2;96.333.333;74632;
82873;;492.333.333;Sep 55;74632;
82874;;492.333.333;95.666.667;74632;
82875;;49.22;96.352.778;74632;
82876;;49.2;09. Jun;74632;
82877;;492.166.667;Sep 65;74632;
82878;;492.166.667;96.166.667;74632;
82879;;492.833.333;09. Jun;74676;
82880;;492.666.667;96.333.333;74676;
82881;;492.386.111;94.394.444;74613;
82882;;492.180.556;94.938.889;74613;
82883;;491.986.111;95.294.444;74613;
82884;;492.047.222;95.383.333;74613;
82885;;49.2;95.333.333;74613;
82886;;491.772.222;95.563.889;74613;
82887;;492.480.556;94.341.667;74613;
82888;;492.166.667;94.833.333;74613;
82889;;492.333.333;95.166.667;74613;
81324;;492.016.667;95.038.889;74613;
82890;;49.25;94.566.667;74613;
82891;;492.333.333;95.333.333;74613;
82892;;49.21;94.555.556;74613;
82893;;492.166.667;95.166.667;74613;
82894;;492.122.222;94.725;74613;
82895;;491.952.778;95.458.333;74613;
82896;;491.883.333;94.630.556;74613;
82897;;49.262.665;9.432.465;74613;
82898;;492.175;95.438.889;74613;
82899;;491.716.667;95.286.111;74629;
82900;;491.666.667;95.333.333;74629;
82901;;491.547.222;94.944.444;74629;
82902;;491.355.556;95.702.778;74629;
82903;;491.166.667;95.833.333;74629;
82904;;491.666.667;95.166.667;74629;
82905;;491.563.889;95.394.444;74629;
82906;;491.613.889;94.969.444;74629;
82907;;49.15;Sep 55;74629;
82908;;49.15;95.333.333;74629;
82909;;491.833.333;93.333.333;74629;
82910;;491.833.333;94.666.667;74629;
82911;;49.15;95.666.667;74629;
82912;;491.333.333;95.166.667;74629;
82913;;491.616.667;95.391.667;74629;
82914;;491.780.556;95.305.556;74629;
82915;;491.166.667;95.833.333;74629;
82916;;491.780.556;9.505;74629;
82917;;491.480.556;95.494.444;74629;
82918;;491.155.556;96.016.667;74629;
82919;;491.666.667;94.666.667;74629;
82920;;491.333.333;95.166.667;74629;
82921;;491.666.667;95.333.333;74629;
82922;;491.425;95.688.889;74629;
82923;;491.666.667;95.166.667;74629;
82924;;491.794.444;94.811.111;74629;
82925;;49.35;96.166.667;74214;
82926;;493.713.889;95.405.556;74214;
81325;;493.277.778;94.883.333;74214;
82927;;493.455.556;95.280.556;74214;
82928;;493.075;95.272.222;74214;
82929;;493.333.333;95.333.333;74214;
82930;;493.666.667;95.833.333;74214;
82931;;493.833.333;Sep 45;74214;
82932;;493.608.333;96.011.111;74214;
82933;;493.152.778;95.122.222;74214;
82934;;493.672.222;94.877.778;74214;
82935;;493.525;94.833.333;74214;
82936;;49.35;96.166.667;74214;
82937;;493.666.667;Sep 45;74214;
82938;;493.591.667;95.297.222;74214;
82939;;493.411.111;95.622.222;74214;
82940;;493.561.111;95.683.333;74214;
81326;;491.875;964.222;74638;
82941;;491.666.667;96.666.667;74638;
82942;;49.2;96.333.333;74638;
82943;;491.833.333;Sep 65;74638;
82944;;49.2;96.333.333;74638;
82945;;491.666.667;Sep 65;74638;
81327;;491.547.222;96.136.111;74638;
82946;;491.402.778;96.441.667;74638;
82947;;491.833.333;96.333.333;74638;
82948;;491.666.667;96.333.333;74638;
82949;;491.875;96.422.222;74638;
82950;;493.172.222;95.972.222;74679;
82951;;493.113.889;9.605;74679;
82952;;49.29;9.597;74679;
82953;;49.27;94.738.889;74639;
82954;;492.430.556;95.247.222;74639;
82955;;492.672.222;95.402.778;74639;
82956;;492.530.556;94.972.222;74639;
82957;;492.502.778;95.411.111;74639;
82958;;492.280.556;94.991.667;74639;
82959;;492.563.889;95.180.556;74639;
82960;;493.352.778;98.641.667;74572;
82961;;493.047.222;98.975;74572;
82962;;492.766.667;99.808.333;74572;
82963;;492.977.778;99.738.889;74572;
82964;;49.295;98.638.889;74572;
82965;;49.3;100.666.667;74572;
82966;;492.833.333;100.166.667;74572;
82967;;49.274;10.031;74572;
82968;;493.197.222;99.283.333;74572;
82969;;493.166.667;10. Jan;74572;
82970;;493.277.778;98.902.778;74572;
82971;;493.166.667;100.666.667;74572;
82972;;493.333.333;99.166.667;74572;
82973;;493.166.667;99.166.667;74572;
82974;;493.166.667;101.166.667;74572;
82975;;493.127.778;98.805.556;74572;
82976;;493.166.667;100.333.333;74572;
82977;;493.166.667;99.833.333;74572;
82978;;492.933.333;99.172.222;74572;
82979;;49.3;100.166.667;74572;
82980;;493.230.556;98.741.667;74572;
82981;;49.298;10.035;74572;
82982;;492.908.333;99.513.889;74572;
82983;;49.2;97.666.667;74542;
82984;;49.2;97.666.667;74542;
82985;;491.991.667;97.905.556;74542;
82990;;491.992;979.056;74523;
82986;;492.219.444;97.711.111;74542;
82987;;49.195;98.169.444;74542;
81328;;491.688.889;97.877.778;74542;
82988;;491.833.333;Sep 75;74542;
82989;;491.666.667;09. Aug;74542;
82991;;492.216.667;97.961.111;74542;
82992;;492.122.222;98.116.667;74542;
82993;;491.833.333;Sep 75;74542;
82994;;491.844.444;97.725;74542;
82995;;492.025;97.594.444;74542;
82996;;49.25;97.666.667;74542;
82997;;492.336.111;97.716.667;74542;
82998;;49.25;97.666.667;74542;
82999;;49.25;97.833.333;74542;
83000;;49.23;98.180.556;74542;
83001;;490.416.667;99.086.111;74424;
83002;;49.035;99.538.889;74424;
83003;;490.288.889;99.261.111;74424;
83004;;490.413.889;99.575;74424;
83005;;490.188.889;99.119.444;74424;
83006;;49.05;99.333.333;74424;
83007;;490.033.333;99.205.556;74426;
83008;;490.166.667;99.333.333;74426;
83009;;489.833.333;09. Sep;74426;
83010;;490.086.111;98.955.556;74426;
83011;;489.666.667;99.166.667;74426;
83012;;489.833.333;99.166.667;74426;
83013;;489.833.333;99.833.333;74426;
83014;;489.833.333;99.666.667;74426;
83015;;490.211.111;99.425;74426;
83016;;49;09. Sep;74426;
83017;;489.833.333;98.833.333;74426;
83018;;490.130.556;99.583.333;74426;
83019;;49;Sep 95;74426;
83020;;489.833.333;10;74426;
83021;;489.833.333;09. Sep;74426;
83022;;489.833.333;Sep 95;74426;
83023;;489.833.333;99.333.333;74426;
83024;;489.717;9.939.299;74426;
83025;;489.666.667;99.333.333;74426;
83026;;49;09. Sep;74426;
83027;;49.1;10. Jan;74564;
83028;;49.15;100.833.333;74564;
83029;;49.15;100.833.333;74564;
83030;;490.833.333;100.833.333;74564;
83031;;491.333.333;101.333.333;74564;
83032;;49.15;100.166.667;74564;
83033;;49.15;99.833.333;74564;
83034;;49.1;100.666.667;74564;
83035;;49.1;101.333.333;74564;
83036;;491.438.889;99.944.444;74564;
83037;;491.166.667;101.333.333;74564;
83038;;491.166.667;100.333.333;74564;
83039;;49.1;Okt 15;74564;
83040;;491.333.333;100.166.667;74564;
83041;;491.666.667;100.166.667;74564;
83042;;49.15;99.666.667;74564;
83043;;49.1;Okt 15;74564;
83044;;491.666.667;100.333.333;74564;
83045;;491.694.444;99.941.667;74564;
83046;;491.166.667;Okt 15;74564;
83047;;491.166.667;101.166.667;74564;
83048;;491.166.667;101.166.667;74564;
83049;;491.666.667;100.333.333;74564;
83050;;489.833.333;09. Jul;74427;
83051;;49;09. Jul;74427;
83052;;490.077.778;97.169.444;74427;
81329;;489.833;971.667;74427;
83053;;49;97.166.667;74427;
83054;;489.833.333;96.833.333;74427;
83055;;489.666.667;96.666.667;74427;
83056;;49;97.333.333;74427;
83057;;489.833.333;97.333.333;74427;
83058;;489.833.333;96.666.667;74427;
83059;;489.666.667;97.166.667;74427;
83060;;489.833.333;96.833.333;74427;
83061;;490.333.333;97.666.667;74405;
81330;;489.833.333;09. Aug;74405;
83062;;490.138;98.078;74405;
83063;;49.03;97.716.667;74405;
83064;;490.038.889;97.711.111;74405;
83065;;490.166.667;97.666.667;74405;
83066;;490.161.111;Sep 74;74405;
83067;;489.833.333;09. Aug;74405;
83068;;490.094.444;97.583.333;74405;
83069;;49;97.833.333;74405;
83070;;490.333.333;Sep 75;74405;
83071;;49.03;97.472.222;74405;
83072;;489.666.667;Sep 75;74405;
83073;;489.666.667;97.833.333;74405;
83074;;490.263.889;97.386.111;74405;
83075;;489.833.333;97.833.333;74405;
83076;;490.191.667;98.125;74405;
83077;;492.641.667;99.622.222;74582;
83078;;492.333.333;98.833.333;74582;
83079;;492.333.333;99.333.333;74582;
83080;;492.122.222;98.825;74582;
83081;;492.241.667;99.008.333;74582;
83082;;492.511.111;99.213.889;74582;
83083;;492.333.333;98.833.333;74582;
83084;;492.166.667;98.833.333;74582;
83085;;49.234;9.907;74582;
83086;;49.247;9.892;74582;
83087;;492.736.111;99.288.889;74582;
83088;;492.666.667;99.166.667;74582;
83089;;492.527.778;99.497.222;74582;
83090;;492.338.889;99.305.556;74582;
83091;;492.738.889;99.416.667;74582;
83092;;491.894.444;98.305.556;74532;
83093;;491.536.111;99.305.556;74532;
83094;;49.145;99.211.111;74532;
83095;;491.666.667;Sep 95;74532;
83096;;492.166.667;99.166.667;74532;
83097;;49.17;99.188.889;74532;
83098;;491.166.667;98.833.333;74532;
83099;;492.061.111;99.183.333;74532;
83100;;49.2;98.333.333;74532;
83101;;491.452.778;99.013.889;74532;
83102;;491.275;98.636.111;74532;
83103;;49.15;99.666.667;74532;
81331;;492.066.667;9.865;74532;
83104;;491.919.444;99.113.889;74532;
83105;;49.2;98.666.667;74532;
83106;;492.166.667;Sep 85;74532;
83107;;491.538.889;98.888.889;74532;
83108;;491.419.444;98.908.333;74532;
83109;;491.666.667;99.666.667;74532;
83110;;49.216;9.946;74592;
83111;;49.2;99.355.556;74592;
83112;;49.209;9.966;74592;
83113;;49.219;10.006;74592;
83114;;491.791.667;99.780.556;74592;
83115;;492.063.889;99.886.111;74592;
83116;;492.013.889;99.813.889;74592;
83117;;49.175;99.530.556;74592;
83118;;492.027.778;99.636.111;74592;
83119;;491.833.333;10;74592;
83120;;49.2;10;74592;
83121;;492.182;9.948.499;74592;
83122;;492.225;99.836.111;74592;
83123;;492.588.889;98.663.889;74595;
83124;;492.458.333;98.480.556;74595;
83125;;492.333.333;98.666.667;74595;
83126;;492.544.444;98.458.333;74595;
83127;;492.666.667;09. Sep;74595;
83128;;492.333.333;Sep 85;74595;
83129;;492.655.556;98.366.667;74595;
83130;;49.275;98.327.778;74595;
83131;;490.894.444;95.186.111;74535;
83132;;490.833.333;Sep 55;74535;
83133;;490.666.667;95.833.333;74535;
81332;;490.830.556;9.615;74535;
83134;;490.833.333;95.333.333;74535;
83135;;491.166.667;95.666.667;74535;
83136;;491.230.556;95.547.222;74535;
83137;;490.925;95.580.556;74535;
83138;;49.1;95.666.667;74535;
83139;;491.166.667;95.666.667;74535;
83140;;490.666.667;95.333.333;74535;
83141;;490.833.333;95.333.333;74535;
83142;;490.680.556;95.980.556;74535;
83143;;49.1;95.333.333;74535;
83144;;490.983.333;95.766.667;74535;
83145;;491.012;9.537.000;74535;
83146;;49.095;96.086.111;74535;
83147;;490.761.111;95.563.889;74535;
83148;;490.622.222;95.597.222;74535;
83149;;490.666.667;Sep 55;74535;
83150;;490.833.333;95.666.667;74535;
83151;;491.166.667;95.333.333;74535;
83152;;491.166.667;95.333.333;74535;
83153;;491.166.667;95.833.333;74535;
83154;;491.166.667;95.666.667;74535;
83155;;490.856;9.558;74535;
83156;;490.666.667;95.833.333;74535;
83157;;490.905.556;95.775;74535;
83158;;49.05;97.666.667;74544;
83159;;490.877.778;97.497.222;74544;
83160;;490.616.667;97.544.444;74544;
83161;;490.702.778;97.625;74544;
83162;;490.827.778;97.675;74544;
83163;;490.666.667;Sep 75;74544;
83164;;49.1;96.333.333;74545;
83165;;491.294.444;95.991.667;74545;
83166;;491.333.333;96.666.667;74545;
83167;;49.1;96.666.667;74545;
83168;;49.1;96.666.667;74545;
83169;;491.269.444;96.536.111;74545;
83170;;491.166.667;Sep 65;74545;
83171;;491.038.889;96.772.222;74545;
83172;;491.166.667;96.666.667;74545;
83173;;490.833.333;Sep 65;74545;
83174;;490.975;96.786.111;74545;
83175;;491.175;96.252.778;74545;
83176;;491.302.778;96.702.778;74545;
83177;;491.166.667;Sep 65;74545;
83178;;491.166.667;96.666.667;74545;
83179;;49.15;Sep 65;74545;
83180;;491.058.333;96.308.333;74545;
83181;;490.202.778;96.447.222;74420;
83182;;490.366.667;96.838.889;74420;
83183;;490.091.667;96.441.667;74420;
83184;;490.044.444;96.802.778;74420;
81333;;490.144;966.722;74420;
83185;;490.288.889;96.816.667;74420;
83186;;490.333.333;96.333.333;74420;
83187;;490.333.333;Sep 65;74420;
83188;;490.333.333;96.166.667;74420;
83189;;490.333.333;96.166.667;74420;
83190;;490.166.667;09. Jul;74420;
83191;;490.144.444;96.672.222;74420;
83192;;490.166.667;09. Jul;74420;
83193;;490.166.667;09. Jul;74420;
83194;;49;96.666.667;74420;
83195;;490.127.778;96.127.778;74420;
83196;;49.05;98.166.667;74423;
81334;;490.266.667;98.475;74423;
83197;;490.644.444;98.677.778;74423;
83198;;490.702.778;98.252.778;74423;
83199;;490.425;98.608.333;74423;
83200;;490.569.444;98.333.333;74423;
83201;;490.566.667;98.991.667;74423;
83202;;49.045;98.397.222;74423;
83203;;490.719.444;98.819.444;74423;
81335;;490.261.111;98.747.222;74423;
83204;;490.661.111;98.905.556;74423;
83205;;492.436.111;99.708.333;74585;
83206;;492.666.667;99.833.333;74585;
83207;;49.25;100.166.667;74585;
83208;;492.833.333;100.833.333;74585;
83209;;49.3;101.166.667;74585;
83210;;49.295;10.081;74585;
83211;;49.279;10.052;74585;
83212;;492.333.333;99.666.667;74585;
83213;;49.3;10. Jan;74585;
83214;;492.666.667;100.666.667;74585;
83215;;492.833.333;101.333.333;74585;
83216;;49.257;9.986;74585;
83217;;49.25;100.833.333;74585;
83218;;492.402.778;99.919.444;74585;
83219;;49.25;100.333.333;74585;
83220;;492.333.333;100.333.333;74585;
83221;;49.25;99.833.333;74585;
83222;;492.333.333;100.166.667;74585;
83223;;492.666.667;10. Jan;74585;
83224;;492.666.667;10. Jan;74585;
83225;;49.253;10.024;74585;
83226;;49.25;10. Jan;74585;
83235;;49.15;100.666.667;74564;
83227;;491.833.333;101.666.667;74589;
83228;;491.666.667;101.333.333;74589;
83229;;491.833.333;100.333.333;74589;
83230;;491.833.333;10. Jan;74589;
83231;;491.833.333;100.666.667;74589;
83232;;491.833.333;Okt 15;74589;
83233;;491.666.667;Okt 15;74589;
83234;;491.833.333;100.666.667;74589;
83236;;491.833.333;100.833.333;74589;
83237;;491.833.333;101.666.667;74589;
83238;;491.833.333;100.666.667;74589;
83239;;491.666.667;Okt 15;74589;
83240;;491.666.667;100.833.333;74589;
83241;;491.666.667;100.833.333;74589;
83242;;49.2;101.166.667;74589;
83243;;491.833.333;101.333.333;74589;
83244;;49.2;100.833.333;74589;
83245;;491.833.333;Okt 15;74589;
83246;;493.563.889;98.877.778;74575;
83247;;493.833.333;10. Jan;74575;
83248;;49.35;101.166.667;74575;
83249;;493.666.667;100.333.333;74575;
83250;;49.35;09. Sep;74575;
83251;;493.666.667;99.166.667;74575;
83252;;493.666.667;10. Jan;74575;
83253;;493.538.889;98.794.444;74575;
83254;;49.35;10. Mai;74575;
83255;;493.666.667;98.666.667;74575;
83256;;493.333.333;100.833.333;74575;
83257;;493.333.333;10. Mai;74575;
83258;;493.666.667;09. Sep;74575;
83259;;49.35;100.833.333;74575;
83260;;493.833.333;10. Jan;74575;
83261;;493.333.333;09. Sep;74575;
83262;;49.35;98.666.667;74575;
83263;;49.35;98.833.333;74575;
83264;;493.833.333;10. Jan;74575;
83265;;493.344.444;99.408.333;74575;
83266;;49.323;10.061;74575;
83267;;493.666.667;98.833.333;74575;
83268;;493.558.333;99.691.667;74575;
83269;;493.669.444;99.905.556;74575;
83270;;493.666.667;100.166.667;74575;
83271;;49.35;10. Jan;74575;
83272;;493.166.667;10;74575;
83273;;493.475;9.855;74575;
83274;;493.666.667;10. Mai;74575;
83275;;493.666.667;98.666.667;74575;
83276;;493.666.667;10;74575;
83277;;493.527.778;99.138.889;74575;
83278;;49.325;10.025;74575;
83279;;493.452.778;99.794.444;74575;
83280;;493.227.778;99.694.444;74575;
83281;;493.333.333;100.333.333;74575;
83282;;493.833.333;100.666.667;74575;
83283;;493.666.667;10. Jan;74575;
83284;;493.333.333;10. Jan;74575;
83285;;493.833.333;10. Mai;74575;
83286;;493.333.333;98.833.333;74575;
83287;;49.335;10.064;74575;
83288;;493.508.333;99.480.556;74575;
83289;;491.216.667;97.913.889;74523;
83290;;491.043;98.652;74523;
83291;;490.813.889;96.883.333;74523;
83292;;490.958;9.867.900;74523;
83293;;490.894.444;98.533.333;74523;
83294;;49.14;97.647.222;74523;
83295;;491.425;97.455.556;74523;
83296;;491.427;9.682.499;74523;
83297;;491.475;96.925;74523;
83298;;491.327.778;97.419.444;74523;
83299;;491.227.778;97.194.444;74523;
83300;;491.166.667;97.166.667;74523;
83301;;49.105;97.719.444;74523;
83302;;490.833.333;97.166.667;74523;
83303;;49.113;98.596;74523;
83304;;491.169.444;98.508.333;74523;
83305;;49.1;Sep 75;74523;
83306;;491.152.778;98.272.222;74523;
83307;;491.333.333;09. Jul;74523;
83308;;491.283.333;98.333.333;74523;
83309;;491.438.889;9.805;74523;
83310;;490.666.667;96.333.333;74523;
81336;;491.058.333;97.341.667;74523;
83311;;49.1;98.333.333;74523;
83312;;490.586.111;96.486.111;74523;
83313;;490.833.333;96.666.667;74523;
81337;;49.1;Sep 75;74523;
83314;;491.333.333;97.166.667;74523;
83315;;491.044.444;98.394.444;74523;
83316;;491.166.667;97.166.667;74523;
